Date,PHWR Temp (°F),SHWS Temp (°F),SHWR Temp (°F),Common Temp (°F),SHWS Flow (gpm),Gas Flow (SCFH),PHWR Temp (K),SHWS Temp (K),Density (kg/m³),Primary Mass Flow (kg/min),Bypass Mass Flow (kg/min),Bypass Mass Flow (lb/min),PHWR Volumetric Flow (m³/min),Primary Mass Flow (lb/min),Bypass Percentage (%),Secondary Mass Flow (kg/min),Campus Percentage (%),Campus Mass Flow (kg/min)
8/25/2024 2:45,190.5,195.2,182.7,193.3,127.4,"1,591.00",361.2055555555555,363.81666666666666,966.6080384067412,466.1575853963544,46.61575853963544,102.77003359165109,0.482261234,1027.7003359165108,10.0,466.1575853963544,89.99999999999999,419.54182685671896
8/25/2024 3:00,190.6,196.6,180.1,195.4,121.9,"2,773.60",361.2611111111111,364.5944444444444,966.5711928114084,446.0160407696905,44.601604076969046,98.3295883801675,0.461441479,983.2958838016748,10.0,446.0160407696905,89.99999999999999,401.41443669272144
8/25/2024 3:15,190.8,196.5,180.3,195.3,126.2,"2,368.30",361.3722222222222,364.5388888888889,966.4974568540227,461.713949234503,46.1713949234503,101.790380676137,0.477718742,1017.90380676137,10.0,461.713949234503,90.0,415.5425543110527
8/25/2024 3:30,188.2,194.5,178.5,193.2,121.2,"2,787.90",359.9277777777777,363.42777777777775,967.4513586024372,443.8586457409109,44.38586457409109,97.8539647573327,0.458791692,978.5396475733268,10.0,443.8586457409109,90.0,399.4727811668198
8/25/2024 3:45,190.6,195.2,181.7,193.5,116.4,"1,085.60",361.2611111111111,363.81666666666666,966.5711928114084,425.8922653452992,42.58922653452993,93.89306060255537,0.440621724,938.9306060255534,10.000000000000002,425.8922653452992,90.0,383.3030388107693
8/25/2024 4:00,191.0,196.5,181.0,195.3,127.3,"1,695.10",361.4833333333333,364.5388888888889,966.4236612350576,465.7028364548692,46.57028364548693,102.66977873051336,0.481882693,1026.6977873051335,10.000000000000002,465.7028364548692,89.99999999999999,419.1325528093823
8/25/2024 4:15,191.3,196.6,180.6,195.8,120.9,"1,656.30",361.65,364.5944444444444,966.3128560127748,442.2389431069696,44.22389431069695,97.4968818752487,0.457656069,974.9688187524872,9.999999999999998,442.2389431069696,90.0,398.01504879627265
8/25/2024 4:30,190.8,197.7,176.4,196.8,115.3,"2,943.70",361.3722222222222,365.2055555555555,966.4974568540227,421.8353276286704,42.18353276286703,92.9986599996719,0.436457773,929.9865999967192,9.999999999999998,421.8353276286704,89.99999999999999,379.65179486580337
8/25/2024 4:45,192.2,197.2,182.0,196.3,89.1,"2,924.60",362.15,364.92777777777775,965.9796364545844,325.805641728771,32.5805641728771,71.8277633868083,0.337280031,718.2776338680831,10.0,325.8056417287709,90.0,293.2250775558939
8/25/2024 5:00,191.2,196.3,181.0,195.1,128.3,"2,310.60",361.5944444444444,364.42777777777775,966.3498059872584,469.3252771082499,46.93252771082499,103.468389241839,0.485668103,1034.68389241839,10.0,469.32527710824985,89.99999999999999,422.3927493974249
8/25/2024 5:15,191.3,196.3,182.4,195.1,117.7,"2,780.00",361.65,364.42777777777775,966.3128560127748,430.5336939924757,43.05336939924757,94.91631924496916,0.445542757,949.1631924496916,10.0,430.5336939924757,90.0,387.48032459322815
8/25/2024 5:30,190.5,197.2,175.9,195.8,116.8,"2,162.50",361.2055555555555,364.92777777777775,966.6080384067412,427.37210340890255,42.73721034089026,94.21930866173346,0.442135888,942.1930866173346,10.0,427.3721034089026,89.99999999999999,384.6348930680123
8/25/2024 5:45,189.4,195.2,178.9,193.9,128.3,"3,377.00",360.5944444444444,363.81666666666666,967.0123538121752,469.647055453524,46.9647055453524,103.5393291393948,0.485668103,1035.393291393948,10.0,469.647055453524,90.0,422.6823499081716
8/25/2024 6:00,191.3,197.2,179.9,195.8,108.4,"2,727.80",361.65,364.92777777777775,966.3128560127748,396.5153137534781,39.651531375347815,87.4165591007193,0.410338444,874.1655910071927,10.000000000000002,396.5153137534781,90.0,356.8637823781303
8/25/2024 6:15,190.6,196.1,180.3,195.1,110.6,"3,357.30",361.2611111111111,364.31666666666666,966.5711928114084,404.6708294432138,40.46708294432138,89.2145404007098,0.4186663459999999,892.1454040070979,10.0,404.6708294432138,90.0,364.20374649889243
8/25/2024 6:30,189.9,195.1,181.0,193.5,122.5,"2,735.20",360.8722222222222,363.7611111111111,966.828798351375,448.3308166919916,44.83308166919916,98.83990850954984,0.463712725,988.3990850954984,10.0,448.3308166919916,90.0,403.4977350227924
8/25/2024 6:45,189.8,195.9,179.2,194.6,125.3,"2,333.40",360.81666666666666,364.2055555555555,966.8655393655358,458.5958049156225,45.859580491562255,101.10294834330796,0.474311873,1011.0294834330796,10.0,458.5958049156225,89.99999999999999,412.73622442406025
8/25/2024 7:00,190.6,196.3,179.9,194.6,125.4,"1,094.50",361.2611111111111,364.42777777777775,966.5711928114084,458.8220796761213,45.88220796761213,101.15283332955704,0.474690414,1011.5283332955704,10.0,458.8220796761213,89.99999999999999,412.93987170850914
8/25/2024 7:15,190.8,197.2,177.5,196.0,117.3,"2,294.60",361.3722222222222,364.92777777777775,966.4974568540227,429.1525059049698,42.915250590497,94.61181975682148,0.4440285929999999,946.1181975682146,10.000000000000004,429.1525059049698,89.99999999999999,386.2372553144728
8/25/2024 7:30,191.5,197.2,180.8,196.0,117.6,"2,306.50",361.7611111111111,364.92777777777775,966.238911382957,430.1349874544875,43.01349874544875,94.8284196041912,0.4451642159999999,948.284196041912,10.0,430.1349874544875,89.99999999999999,387.1214887090387
8/25/2024 7:45,192.2,197.7,181.9,196.7,119.3,"2,740.50",362.15,365.2055555555555,965.9796364545844,436.23583679284377,43.62358367928437,96.17342505102393,0.451599413,961.7342505102392,10.0,436.2358367928437,90.0,392.6122531135594
8/25/2024 8:00,189.6,195.1,179.9,194.0,117.3,"3,537.90",360.7055555555555,363.7611111111111,966.938976519234,429.3485532606954,42.93485532606955,94.65504074895944,0.4440285929999999,946.5504074895942,10.000000000000004,429.3485532606954,89.99999999999999,386.4136979346258
8/25/2024 8:15,189.4,194.7,179.2,194.0,110.5,"3,564.50",360.5944444444444,363.5388888888889,967.0123538121752,404.4894748839782,40.44894748839781,89.17455861187157,0.418287805,891.7455861187159,10.0,404.4894748839782,89.99999999999999,364.04052739558034
8/25/2024 8:30,189.4,194.4,180.8,193.0,107.7,"2,312.20",360.5944444444444,363.3722222222222,967.0123538121752,394.23996782809456,39.42399678280946,86.91493178731739,0.407688657,869.1493178731738,10.0,394.23996782809456,90.0,354.8159710452851
8/25/2024 8:45,191.0,195.9,182.4,194.6,120.8,"2,294.20",361.4833333333333,364.2055555555555,966.4236612350576,441.9238228102765,44.192382281027655,97.42740982439918,0.457277528,974.2740982439916,10.000000000000002,441.9238228102765,89.99999999999999,397.7314405292488
8/25/2024 9:00,192.8,197.3,183.3,196.7,108.3,"2,911.00",362.4833333333333,364.9833333333333,965.7568212600696,395.9215727653664,39.59215727653665,87.28566177499823,0.4099599029999999,872.8566177499821,10.000000000000004,395.9215727653664,90.0,356.3294154888298
8/25/2024 9:15,191.7,197.0,182.2,196.0,117.6,"1,677.80",361.8722222222222,364.81666666666666,966.1649072057052,430.1020434429405,43.010204344294046,94.82115670151752,0.4451642159999999,948.2115670151752,10.0,430.1020434429405,90.0,387.09183909864646
8/25/2024 9:30,191.5,196.5,182.6,195.1,143.8,"1,648.20",361.7611111111111,364.5388888888889,966.238911382957,525.9643809179873,52.59643809179874,115.95515934594133,0.5443419580000001,1159.5515934594132,10.0,525.9643809179873,90.0,473.3679428261886
8/25/2024 9:45,191.0,195.8,181.7,194.6,52.6,"2,347.80",361.4833333333333,364.15,966.4236612350576,192.42709503162703,19.242709503162708,42.42286222486256,0.199112566,424.2286222486255,10.000000000000002,192.42709503162703,90.0,173.18438552846433
8/25/2024 10:00,192.2,196.8,182.7,195.4,102.2,"1,629.40",362.15,364.7055555555555,965.9796364545844,373.7074813095443,37.37074813095443,82.38829874446475,0.386868902,823.8829874446475,10.0,373.7074813095442,90.0,336.33673317858984
8/25/2024 10:15,192.0,196.3,184.5,194.9,113.3,"1,723.10",362.0388888888889,364.42777777777775,966.0537893591356,414.3278661523435,41.43278661523436,91.34355002767796,0.4288869529999999,913.4355002767796,10.000000000000004,414.32786615234346,90.0,372.89507953710915
8/25/2024 10:30,187.5,194.0,180.1,192.8,99.6,"3,486.50",359.5388888888889,363.15,967.7064460612856,364.8512995352912,36.48512995352912,80.43584719814936,0.377026836,804.3584719814935,10.0,364.8512995352912,90.0,328.3661695817621
8/25/2024 10:45,189.9,195.2,179.9,194.2,107.3,"3,880.50",360.8722222222222,363.81666666666666,966.828798351375,392.7011969881689,39.2701196988169,86.5756912904057,0.4061744929999999,865.7569129040569,10.000000000000004,392.7011969881689,89.99999999999999,353.43107728935195
8/25/2024 11:00,192.2,197.3,180.8,196.3,100.1,"2,255.10",362.15,364.9833333333333,965.9796364545844,366.028560460718,36.6028560460718,80.6953884962908,0.3789195409999999,806.953884962908,10.0,366.0285604607179,90.0,329.4257044146462
8/25/2024 11:15,192.6,197.2,183.4,196.0,115.1,"1,650.30",362.3722222222222,364.92777777777775,965.8311523731812,420.81330047832137,42.08133004783214,92.77334185005168,0.435700691,927.7334185005168,10.0,420.8133004783213,90.0,378.73197043048924
8/25/2024 11:30,194.0,198.2,185.2,197.0,105.7,"1,060.90",363.15,365.4833333333333,965.3095895562438,386.2375850086021,38.62375850086021,85.15071046616643,0.400117837,851.5071046616642,10.0,386.2375850086021,90.0,347.61382650774186
8/25/2024 11:45,192.0,196.3,181.5,195.1,100.1,"2,267.10",362.0388888888889,364.42777777777775,966.0537893591356,366.0566584452744,36.60566584452744,80.70158303416207,0.3789195409999999,807.0158303416207,9.999999999999998,366.0566584452743,90.0,329.450992600747
8/25/2024 12:00,192.4,196.5,184.3,194.9,105.4,"1,629.90",362.2611111111111,364.5388888888889,965.9054241152904,385.37908462812754,38.53790846281276,84.96144375528625,0.398982214,849.6144375528625,10.0,385.37908462812754,90.0,346.8411761653148
8/25/2024 12:15,192.8,196.6,184.7,195.8,83.8,"2,262.40",362.4833333333333,364.5944444444444,965.7568212600696,306.3548273105975,30.63548273105976,67.53959793854895,0.317217358,675.3959793854895,10.000000000000004,306.3548273105975,89.99999999999999,275.71934457953773
8/25/2024 12:30,193.1,196.8,185.5,195.8,95.7,"2,263.10",362.65,364.7055555555555,965.6452133390212,349.818243600356,34.98182436003561,77.1216296206217,0.362263737,771.2162962062168,10.000000000000002,349.818243600356,90.0,314.8364192403204
8/25/2024 12:45,192.8,197.0,181.3,195.6,105.7,"1,055.20",362.4833333333333,364.81666666666666,965.7568212600696,386.4165303905746,38.64165303905747,85.19016112296688,0.400117837,851.9016112296686,10.000000000000004,386.4165303905746,90.0,347.77487735151715
8/25/2024 13:00,192.4,195.9,185.7,194.4,94.1,"2,828.70",362.2611111111111,364.2055555555555,965.9054241152904,344.0623516461746,34.40623516461746,75.85267416861895,0.356207081,758.5267416861893,10.0,344.0623516461746,90.0,309.65611648155715
8/25/2024 13:15,194.0,197.9,185.2,196.1,98.7,"1,021.10",363.15,365.31666666666666,965.3095895562438,360.6589369947874,36.06589369947874,79.51159056774482,0.373619967,795.115905677448,10.0,360.6589369947874,90.0,324.59304329530863
8/25/2024 13:30,193.5,197.0,185.4,196.1,86.1,"1,873.50",362.8722222222222,364.81666666666666,965.4961952738512,314.6781898146918,31.467818981469183,69.37458308292659,0.3259238009999999,693.7458308292657,10.0,314.6781898146918,90.0,283.2103708332226
8/25/2024 13:45,192.9,196.8,185.4,194.9,98.1,"1,675.30",362.5388888888889,364.7055555555555,965.7196334492724,358.61875072597616,35.86187507259761,79.06180702255014,0.371348721,790.6180702255015,10.0,358.6187507259761,90.0,322.75687565337853
8/25/2024 14:00,193.8,197.3,187.1,195.6,94.5,"1,197.80",363.0388888888889,364.9833333333333,965.3842762341732,345.3384651979123,34.53384651979123,76.13400871446214,0.3577212449999999,761.3400871446213,10.0,345.3384651979123,90.0,310.8046186781211
8/25/2024 14:15,192.8,196.5,185.9,195.6,115.4,"2,287.30",362.4833333333333,364.5388888888889,965.7568212600696,421.87765001960565,42.18776500196057,93.0079904786223,0.436836314,930.079904786223,10.000000000000002,421.87765001960565,90.0,379.6898850176451
8/25/2024 14:30,192.8,196.6,185.4,195.4,93.1,"2,316.40",362.4833333333333,364.5944444444444,965.7568212600696,340.3536327281221,34.035363272812205,75.03504257850723,0.352421671,750.3504257850724,10.0,340.3536327281221,89.99999999999999,306.31826945530986
8/25/2024 14:45,194.5,198.6,184.8,197.7,92.9,"1,075.10",363.42777777777775,365.7055555555555,965.1226141402204,339.3994474362262,33.93994474362262,74.82468098068529,0.351664589,748.2468098068529,10.0,339.39944743622624,90.0,305.45950269260356
8/25/2024 15:00,193.8,197.5,185.5,196.7,78.6,"2,288.40",363.0388888888889,365.0944444444444,965.3842762341732,287.23389803762865,28.723389803762867,63.32415962917169,0.297533226,633.2415962917169,10.0,287.23389803762865,90.0,258.5105082338658
8/25/2024 15:15,193.8,196.8,187.5,195.4,97.0,"1,542.20",363.0388888888889,364.7055555555555,965.3842762341732,354.4744034306613,35.44744034306614,78.14813592913048,0.36718477,781.4813592913044,10.000000000000004,354.4744034306613,89.99999999999999,319.02696308759516
8/25/2024 15:30,193.8,197.0,187.5,195.6,100.4,"1,695.30",363.0388888888889,364.81666666666666,965.3842762341732,366.8992794272,36.68992794272,80.88734894107935,0.380055164,808.8734894107936,10.0,366.8992794272,90.0,330.20935148448
8/25/2024 15:45,194.0,198.0,185.7,197.0,117.5,"1,085.50",363.15,365.3722222222222,965.3095895562438,429.35587737474685,42.93558773747469,94.65665543779144,0.444785675,946.5665543779144,10.000000000000002,429.35587737474685,90.0,386.42028963727216
8/25/2024 16:00,192.2,195.9,185.4,195.1,96.3,"3,539.20",362.15,364.2055555555555,965.9796364545844,352.1333703533181,35.21333703533181,77.6320270948332,0.364534983,776.3202709483321,10.0,352.13337035331807,90.0,316.92003331798634
8/25/2024 16:15,194.7,198.2,186.2,196.8,82.2,"1,729.70",363.5388888888889,365.4833333333333,965.0477205660972,300.28492619484666,30.028492619484663,66.20141539876828,0.311160702,662.0141539876828,10.0,300.28492619484666,90.0,270.256433575362
8/25/2024 16:30,194.3,197.7,187.0,196.7,94.0,"1,094.40",363.31666666666666,365.2055555555555,965.1974486395638,343.444798961141,34.3444798961141,75.71652726857107,0.3558285399999999,757.1652726857105,10.0,343.444798961141,90.0,309.1003190650269
8/25/2024 16:45,194.2,197.3,188.2,196.0,117.8,"2,313.10",363.2611111111111,364.9833333333333,965.2348437266188,430.418774389401,43.041877438940105,94.89098383943612,0.4459212979999999,948.9098383943611,10.000000000000002,430.418774389401,90.0,387.3768969504609
8/25/2024 17:00,193.3,197.7,184.1,197.2,98.8,"2,314.80",362.7611111111111,365.2055555555555,965.5707339367486,361.122013860809,36.1122013860809,79.61368141978166,0.373998508,796.1368141978166,10.0,361.122013860809,89.99999999999999,325.00981247472805
8/25/2024 17:15,194.0,197.5,186.8,195.8,86.5,"1,684.00",363.15,365.0944444444444,965.3095895562438,316.07900759928174,31.60790075992817,69.68341017335284,0.327437965,696.8341017335284,10.0,316.07900759928174,90.0,284.4711068393536
8/25/2024 17:30,194.3,197.9,186.4,196.7,84.0,629.4,363.31666666666666,365.31666666666666,965.1974486395638,306.908118220594,30.69081182205941,67.66157755914861,0.3179744399999999,676.6157755914859,10.000000000000002,306.908118220594,90.0,276.2173063985346
8/25/2024 17:45,194.5,197.9,187.8,196.8,92.5,"1,700.00",363.42777777777775,365.31666666666666,965.1226141402204,337.9380935183092,33.79380935183092,74.50250797323348,0.350150425,745.0250797323346,10.000000000000002,337.9380935183092,89.99999999999999,304.14428416647826
8/25/2024 18:00,192.8,196.8,185.4,195.4,90.6,"1,694.60",362.4833333333333,364.7055555555555,965.7568212600696,331.21416890620685,33.12141689062068,73.02013810540015,0.3429581459999999,730.2013810540017,9.999999999999998,331.21416890620685,89.99999999999999,298.09275201558614
8/25/2024 18:15,194.5,197.9,186.8,196.8,102.0,"1,080.50",363.42777777777775,365.31666666666666,965.1226141402204,372.6452490688382,37.26452490688381,82.15411690021419,0.38611182,821.541169002142,9.999999999999996,372.6452490688383,90.0,335.3807241619544
8/25/2024 18:30,193.8,197.0,187.1,196.1,92.1,"2,305.20",363.0388888888889,364.81666666666666,965.3842762341732,336.56796449447324,33.65679644944733,74.20044658838056,0.3486362609999999,742.0044658838056,10.0,336.56796449447324,90.0,302.91116804502593
8/25/2024 18:45,194.3,197.7,187.3,196.1,85.1,"1,821.70",363.31666666666666,365.2055555555555,965.1974486395638,310.9271531020542,31.09271531020542,68.54762202718507,0.3221383909999999,685.4762202718507,10.0,310.9271531020542,90.00000000000001,279.8344377918488
8/25/2024 19:00,194.3,197.5,187.0,196.1,92.2,"1,687.10",363.31666666666666,365.0944444444444,965.1974486395638,336.8681964278426,33.68681964278426,74.26663632087502,0.349014802,742.6663632087502,10.0,336.8681964278426,90.0,303.1813767850583
8/25/2024 19:15,194.5,197.9,187.5,196.1,97.6,"1,676.20",363.42777777777775,365.31666666666666,965.1226141402204,356.570355971751,35.6570355971751,78.61021381824416,0.3694560159999999,786.1021381824415,10.0,356.57035597175104,90.0,320.9133203745759
8/25/2024 19:30,195.0,198.4,187.3,198.1,97.0,"2,895.40",363.7055555555555,365.5944444444444,964.9352695065536,354.3095349986518,35.43095349986519,78.1117887048728,0.36718477,781.1178870487278,10.000000000000002,354.3095349986519,89.99999999999999,318.8785814987866
8/25/2024 19:45,194.0,197.5,186.6,196.3,92.9,"1,675.60",363.15,365.0944444444444,965.3095895562438,339.4652000690552,33.94652000690552,74.83917693762405,0.351664589,748.3917693762404,10.000000000000002,339.4652000690552,89.99999999999999,305.51868006214966
8/25/2024 20:00,193.1,196.6,187.0,194.9,87.1,630.3,362.65,364.5944444444444,965.6452133390212,318.3821213959353,31.838212139593534,70.19115924719068,0.3297092109999999,701.9115924719068,10.0,318.3821213959353,90.0,286.5439092563418
8/25/2024 20:15,194.9,198.2,187.5,197.0,92.1,"1,674.20",363.65,365.4833333333333,964.972767947766,336.42449778412976,33.642449778412974,74.16881763048481,0.3486362609999999,741.6881763048481,10.0,336.4244977841297,90.0,302.7820480057168
8/25/2024 20:30,193.1,196.8,186.2,195.3,100.2,"1,082.90",362.65,364.7055555555555,965.6452133390212,366.26737731197153,36.62673773119716,80.74803853695188,0.379298082,807.4803853695186,10.000000000000002,366.26737731197153,89.99999999999999,329.64063958077435
8/25/2024 20:45,193.8,197.5,186.4,196.3,94.8,"1,779.70",363.0388888888889,365.0944444444444,965.3842762341732,346.4347777858422,34.64347777858423,76.37570398022235,0.358856868,763.7570398022233,10.000000000000002,346.4347777858422,90.0,311.791300007258
8/25/2024 21:00,193.6,197.5,185.7,196.7,94.1,"2,307.50",362.92777777777775,365.0944444444444,965.4589037294312,343.9032979229206,34.39032979229207,75.81760886668295,0.356207081,758.1760886668292,10.000000000000004,343.9032979229207,90.0,309.51296813062856
8/25/2024 21:15,193.3,197.2,185.0,196.0,83.2,"1,700.20",362.7611111111111,364.92777777777775,965.5707339367486,304.10274851436543,30.410274851436544,67.04310014297403,0.314946112,670.4310014297403,10.0,304.10274851436543,89.99999999999999,273.6924736629289
8/25/2024 21:30,194.0,197.7,186.6,196.3,93.9,"1,707.50",363.15,365.2055555555555,965.3095895562438,343.1192926424573,34.311929264245734,75.64476549454142,0.355449999,756.4476549454141,10.0,343.1192926424573,89.99999999999999,308.80736337821156
8/25/2024 21:45,194.2,197.3,187.1,196.5,102.3,"2,415.20",363.2611111111111,364.9833333333333,965.2348437266188,373.78472512763767,37.37847251276377,82.40532807108926,0.3872474429999999,824.0532807108925,10.0,373.78472512763767,90.0,336.4062526148739
8/25/2024 22:00,193.3,198.0,185.2,196.3,134.6,"1,099.20",362.7611111111111,365.3722222222222,965.5707339367486,491.97391766867287,49.1973917668673,108.46155383707098,0.5095161859999999,1084.6155383707094,10.000000000000002,491.97391766867287,90.0,442.7765259018056
8/25/2024 22:15,191.7,196.1,184.0,194.7,100.3,"1,842.80",361.8722222222222,364.31666666666666,966.1649072057052,366.8302292289705,36.68302292289705,80.87212599627729,0.379676623,808.7212599627728,10.0,366.8302292289705,89.99999999999999,330.14720630607343
8/25/2024 22:30,193.8,197.9,184.7,196.8,91.1,"2,309.10",363.0388888888889,365.31666666666666,965.3842762341732,332.91358920137367,33.29135892013737,73.39479570251324,0.3448508509999999,733.9479570251324,10.0,332.91358920137367,89.99999999999999,299.6222302812363
8/25/2024 22:45,193.3,197.3,184.8,196.0,104.6,"1,681.20",362.7611111111111,364.9833333333333,965.5707339367486,382.3214843101277,38.23214843101277,84.28735907397936,0.395953886,842.8735907397936,10.0,382.3214843101277,90.0,344.0893358791149
8/25/2024 23:00,193.8,197.9,185.4,197.0,115.6,"2,305.40",363.0388888888889,365.31666666666666,965.3842762341732,422.4457838823139,42.24457838823139,93.13324240626268,0.4375933959999999,931.3324240626268,10.0,422.4457838823139,90.0,380.2012054940825
8/25/2024 23:15,191.0,195.6,183.3,194.0,97.2,"1,707.20",361.4833333333333,364.0388888888889,966.4236612350576,355.5877117314477,35.55877117314477,78.39357810373842,0.367941852,783.9357810373842,10.0,355.5877117314477,90.0,320.02894055830296
8/25/2024 23:30,193.1,197.5,184.1,196.5,109.7,"2,319.20",362.65,365.0944444444444,965.6452133390212,400.99332625871534,40.09933262587154,88.4037906936489,0.415259477,884.037906936489,10.000000000000002,400.99332625871534,90.0,360.89399363284383
8/25/2024 23:45,193.1,197.0,183.8,196.0,88.0,"2,319.80",362.65,364.81666666666666,965.6452133390212,321.6719481382584,32.16719481382585,70.91644103045674,0.33311608,709.1644103045672,10.000000000000004,321.6719481382584,89.99999999999999,289.50475332443256
8/26/2024 0:00,193.1,197.2,184.7,196.1,82.0,"2,360.70",362.65,364.92777777777775,965.6452133390212,299.7397698561045,29.973976985610445,66.0812291420165,0.31040362,660.812291420165,10.0,299.7397698561045,90.00000000000001,269.76579287049407
8/26/2024 0:15,192.6,197.9,181.0,196.8,133.0,"2,336.60",362.3722222222222,365.31666666666666,965.8311523731812,486.2568980331602,48.62568980331603,107.20116825418656,0.50345953,1072.0116825418656,10.000000000000002,486.2568980331602,89.99999999999999,437.63120822984416
8/26/2024 0:30,192.2,196.5,184.3,194.9,112.2,"1,084.30",362.15,364.5388888888889,965.9796364545844,410.27377106585976,41.02737710658597,90.44977611672157,0.424723002,904.4977611672156,10.0,410.2737710658597,90.0,369.2463939592738
8/26/2024 0:45,191.3,195.6,183.6,194.4,118.4,"2,304.80",361.65,364.0388888888889,966.3128560127748,433.0942172362712,43.309421723627125,95.48081732034282,0.448192544,954.8081732034282,10.0,433.0942172362712,90.0,389.7847955126441
8/26/2024 1:00,192.9,197.2,183.8,195.8,90.7,"1,690.90",362.5388888888889,364.92777777777775,965.7196334492724,331.5669795193276,33.15669795193276,73.09791943879,0.343336687,730.9791943879,10.0,331.5669795193276,90.0,298.41028156739486
8/26/2024 1:15,192.0,196.8,180.8,195.8,90.8,"2,308.90",362.0388888888889,364.7055555555555,966.0537893591356,332.0473984698393,33.20473984698393,73.2038335614577,0.343715228,732.0383356145771,9.999999999999998,332.04739846983927,90.00000000000001,298.8426586228554
8/26/2024 1:30,191.9,196.3,184.0,194.6,114.2,"1,713.50",361.9833333333333,364.42777777777775,966.0908435133808,417.6351031416033,41.763510314160335,92.07267010880416,0.432293822,920.7267010880412,10.000000000000002,417.6351031416033,90.0,375.87159282744295
8/26/2024 1:45,192.9,196.6,184.1,196.1,97.3,"2,902.20",362.5388888888889,364.5944444444444,965.7196334492724,355.694234919852,35.5694234919852,78.4170624189004,0.3683203929999999,784.170624189004,10.0,355.6942349198519,89.99999999999999,320.1248114278668
8/26/2024 2:00,193.5,198.0,183.6,196.8,117.2,"1,857.70",362.8722222222222,365.3722222222222,965.4961952738512,428.3424372390463,42.83424372390463,94.43323039859462,0.443650052,944.3323039859462,10.0,428.3424372390463,89.99999999999999,385.50819351514167
8/26/2024 2:15,193.6,197.2,183.1,196.3,94.2,"2,192.50",362.92777777777775,364.92777777777775,965.4589037294312,344.2687637017973,34.426876370179734,75.89818018322563,0.356585622,758.9818018322563,10.0,344.2687637017973,90.0,309.84188733161756
8/26/2024 2:30,192.4,196.6,184.0,195.3,87.9,"1,696.60",362.2611111111111,364.5944444444444,965.9054241152904,321.392993726873,32.1392993726873,70.85494218301386,0.332737539,708.5494218301386,10.0,321.392993726873,90.0,289.2536943541857
8/26/2024 2:45,194.0,197.9,185.5,196.7,118.9,"1,247.50",363.15,365.31666666666666,965.3095895562438,434.47160697750985,43.44716069775099,95.78447941747578,0.450085249,957.8447941747576,10.0,434.47160697750985,90.0,391.0244462797589
8/26/2024 3:00,191.7,196.5,183.6,194.9,112.3,"1,083.70",361.8722222222222,364.5388888888889,966.1649072057052,410.71819284559706,41.07181928455971,90.54775423112602,0.4251015429999999,905.47754231126,10.0,410.71819284559706,90.0,369.64637356103736
8/26/2024 3:15,191.3,195.8,181.7,195.1,119.1,"2,900.20",361.65,364.15,966.3128560127748,435.6547404800667,43.56547404800668,96.04531539571649,0.450842331,960.4531539571648,10.000000000000002,435.6547404800667,90.0,392.08926643206007
8/26/2024 3:30,192.6,197.0,182.7,196.1,95.3,"2,906.20",362.3722222222222,364.81666666666666,965.8311523731812,348.4231758087231,34.84231758087231,76.81407018514271,0.360749573,768.140701851427,10.0,348.42317580872304,90.0,313.5808582278508
8/26/2024 3:45,192.9,197.0,184.1,195.4,97.5,"1,089.60",362.5388888888889,364.81666666666666,965.7196334492724,356.425363871383,35.6425363871383,78.57824856981283,0.369077475,785.7824856981283,10.0,356.42536387138296,90.0,320.7828274842447
8/26/2024 4:00,191.7,196.1,183.1,195.1,118.6,"2,903.10",361.8722222222222,364.31666666666666,966.1649072057052,433.759373744326,43.3759373744326,95.6274590544216,0.448949626,956.274590544216,10.0,433.759373744326,89.99999999999999,390.3834363698934
8/26/2024 4:15,192.2,196.8,182.7,195.6,105.6,"1,713.90",362.15,364.7055555555555,965.9796364545844,386.1400198266915,38.61400198266915,85.12920105103206,0.3997392959999999,851.2920105103206,10.0,386.14001982669146,90.0,347.52601784402236
8/26/2024 4:30,192.0,196.5,183.6,195.4,112.8,"3,478.50",362.0388888888889,364.5388888888889,966.0537893591356,412.49941131495456,41.24994113149546,90.94044521731752,0.4269942479999999,909.4044521731752,10.000000000000002,412.4994113149545,90.0,371.2494701834591
8/26/2024 4:45,193.1,198.0,181.3,197.2,106.0,"1,744.20",362.65,365.3722222222222,965.6452133390212,387.4684829847204,38.74684829847204,85.42207669577742,0.40125346,854.2207669577742,10.0,387.4684829847204,89.99999999999999,348.72163468624836
8/26/2024 5:00,191.5,196.1,182.9,194.6,96.1,"1,683.90",361.7611111111111,364.31666666666666,966.238911382957,351.49636304741705,35.149636304741705,77.49159119015965,0.3637779009999999,774.9159119015965,10.0,351.49636304741705,90.0,316.34672674267534
8/26/2024 5:15,191.7,196.5,183.4,195.1,117.1,"1,693.70",361.8722222222222,364.5388888888889,966.1649072057052,428.2733782922477,42.82733782922477,94.41800552506552,0.4432715109999999,944.180055250655,10.0,428.2733782922477,90.0,385.44604046302294
8/26/2024 5:30,192.0,197.5,181.7,196.0,130.9,"1,099.20",362.0388888888889,365.0944444444444,966.0537893591356,478.6894764284357,47.86894764284358,105.5328393523658,0.495510169,1055.328393523658,10.000000000000002,478.6894764284357,90.0,430.8205287855921
8/26/2024 5:45,188.0,195.2,174.6,194.2,132.9,"4,018.10",359.81666666666666,363.81666666666666,967.5243159217092,486.743089735442,48.6743089735442,107.308355049255,0.503080989,1073.08355049255,10.0,486.7430897354419,90.0,438.0687807618978
